Adams	296	315	324	299	257	232	1	3	1	10	7	12	0.0033783783783783786	0.009523809523809525	0.0030864197530864196	0.033444816053511704	0.027237354085603113	0.05172413793103448	11	0.04741379310344827	0.9969135802469136	0.9635719889343077	0.9373268374847351	0.8888444148562143	0.8444021941134036	209	247.51238385807795	4	213	0.8605630016562439	0.02697841726618705	Adams                                   	0.11115558514378565	0.04444222074281079
Asotin	243	245	300	305	258	292	0	2	8	15	22	42	0.0	0.00816326530612245	0.02666666666666667	0.04918032786885246	0.08527131782945736	0.14383561643835616	48	0.1643835616438356	0.9733333333333334	0.925464480874317	0.8465489049858093	0.72478502139196	0.5856262972847036	202	344.9298655756868	18	220	0.6378108188249247	0.07532467532467532	Asotin                                  	0.27521497860804	0.13915872410725638
Benton	2317	2353	2638	2550	2512	2358	19	17	68	61	133	199	0.008200258955545965	0.007224819379515512	0.02577710386656558	0.02392156862745098	0.05294585987261147	0.08439355385920272	293	0.12425784563189143	0.9742228961334344	0.9509179562651444	0.90057078740238	0.8245684181517127	0.7126654322700767	1866	2618.339427599524	115	1981	0.7565863994249851	0.04583416186120501	Benton                                  	0.17543158184828733	0.11190298588163594
Chelan	988	1004	1081	1085	1068	882	11	14	57	48	65	76	0.011133603238866396	0.013944223107569721	0.05272895467160037	0.04423963133640553	0.060861423220973786	0.08616780045351474	54	0.061224489795918366	0.9472710453283997	0.9053641235074198	0.8502623744175487	0.7769971358056058	0.7249402557392252	752	1037.326861140001	66	818	0.7885653313759124	0.0597667638483965	Chelan                                  	0.2230028641943942	0.05205688006638065
Clallam	677	698	1138	1226	1118	827	17	8	135	171	206	181	0.025110782865583457	0.011461318051575931	0.11862917398945519	0.13947797716150082	0.18425760286225404	0.218863361547763	116	0.14026602176541716	0.8813708260105448	0.7584390060694329	0.6186908528938487	0.48328209307064846	0.3965007884325754	530	1336.693432805433	44	574	0.42941783501943076	0.16082617776746344	Clallam                                 	0.5167179069293515	0.0867813046380731
Clark	5958	5830	6096	5862	5639	4971	27	32	120	206	376	561	0.004531722054380665	0.005488850771869639	0.01968503937007874	0.03514158990105766	0.06667848909381095	0.11285455642727821	303	0.06095353047676524	0.9803149606299213	0.9458651343095932	0.8827962762673149	0.7831686940935141	0.7293591443632795	4107	5630.970738819426	302	4409	0.7829911048204771	0.05596419709322935	Clark                                   	0.21683130590648592	0.05380954973023455
Columbia	53	43	45	40	55	35	0	0	0	1	0	2	0.0	0.0	0.0	0.025	0.0	0.05714285714285714	0	0.0	1.0	0.975	0.975	0.9192857142857143	0.9192857142857143	33	35.8974358974359	2	35	0.975	0.017142857142857144	Columbia                                	0.08071428571428574	0.0
Cowlitz	1416	1327	1406	1533	1538	1248	2	7	15	55	129	105	0.0014124293785310734	0.0052750565184626974	0.010668563300142247	0.03587736464448793	0.08387516254876463	0.08413461538461539	72	0.057692307692307696	0.9893314366998578	0.9538368319911219	0.8738336126628679	0.8003139577513284	0.7499004800977015	1071	1428.1895110408034	52	1123	0.7863102139586543	0.053100436681222704	Cowlitz                                 	0.1996860422486716	0.050413477653626915
Douglas	563	555	514	531	504	487	4	4	5	11	11	46	0.007104795737122558	0.007207207207207207	0.009727626459143969	0.02071563088512241	0.021825396825396824	0.0944558521560575	37	0.07597535934291581	0.9902723735408561	0.9697582565748496	0.9485928978003985	0.8589927472894779	0.7869230610089547	404	513.391994742168	25	429	0.8356187949822811	0.03585461689587426	Douglas                                 	0.14100725271052206	0.07206968628052324
Ferry	80	92	85	78	68	72	0	0	0	3	5	7	0.0	0.0	0.0	0.038461538461538464	0.07352941176470588	0.09722222222222222	2	0.027777777777777776	1.0	0.9615384615384616	0.8908371040723982	0.8042279411764707	0.7794824660633485	63	80.82285714285713	1	64	0.7918552036199096	0.04950495049504951	Ferry                                   	0.19577205882352933	0.024745475113122195
Franklin	1167	1096	1398	1074	879	625	10	11	139	82	46	20	0.00856898029134533	0.010036496350364963	0.0994277539341917	0.07635009310986965	0.05233219567690557	0.032	64	0.1024	0.9005722460658083	0.8318134712265195	0.7882828458836072	0.7630577948153318	0.6823376313968503	541	792.8626168433501	60	601	0.7580127846016766	0.0721830985915493	Franklin                                	0.23694220518466824	0.08072016341848143
Garfield	26	29	24	30	36	38	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	0	0.0	1.0	1.0	1.0	0.9736842105263158	0.9736842105263158	37	38.0	0	37	0.9736842105263158	0.0078125	Garfield                                	0.02631578947368418	0.0
Grant	1309	1415	1585	1365	1234	1034	22	23	119	76	55	42	0.01680672268907563	0.01625441696113074	0.0750788643533123	0.05567765567765568	0.04457050243111831	0.04061895551257253	60	0.058027079303675046	0.9249211356466877	0.8734236951271651	0.8344947622001035	0.8005984565788228	0.7521751628341359	932	1239.0730857002757	69	1001	0.8078619506405257	0.05596013798390188	Grant                                   	0.19940154342117722	0.0484232937446869
Grays Harbor	852	840	1043	1008	906	854	5	1	27	57	58	59	0.005868544600938967	0.0011904761904761906	0.02588686481303931	0.05654761904761905	0.0640176600441501	0.06908665105386416	46	0.053864168618266976	0.9741131351869607	0.9190293567091267	0.8601952477807279	0.8007672388591085	0.7544335369880154	749	992.7978586295246	67	816	0.8219195810176511	0.05274206245080031	Grays Harbor                            	0.1992327611408915	0.04633370187109309
Island	673	681	811	680	686	600	0	2	21	17	25	26	0.0	0.002936857562408223	0.025893958076448828	0.025	0.03644314868804665	0.043333333333333335	41	0.06833333333333333	0.9741060419235512	0.9497533908754624	0.9151413868348114	0.8754852600719696	0.8129505986382575	533	655.6363952407538	27	560	0.854131961045824	0.03204897371263954	Island                                  	0.12451473992803042	0.06253466143371211
Jefferson	237	216	261	271	284	254	2	0	1	6	15	11	0.008438818565400843	0.0	0.0038314176245210726	0.02214022140221402	0.0528169014084507	0.04330708661417323	15	0.05905511811023622	0.9961685823754789	0.974113189407756	0.9226635491221351	0.8827056788845623	0.8282176740151449	228	275.2899475021717	17	245	0.8899707462004848	0.0308411214953271	Jefferson                               	0.1172943211154377	0.054488004869417406
King	19508	19614	22996	21032	19382	16735	301	3141	1186	886	916	940	0.015429567356981751	0.160140715815234	0.051574186815098275	0.04212628375808292	0.047260344649674955	0.056169704212727815	829	0.049536898715267404	0.9484258131849017	0.908472158255184	0.86553745095141	0.8169204683464308	0.7740444273043802	14966	19334.807502095573	1033	15999	0.8274713879755965	0.049011167259342445	King                                    	0.18307953165356916	0.04287604104205067
Kitsap	3029	2977	3211	3384	3499	2944	15	10	35	65	116	194	0.0049521294156487285	0.003359086328518643	0.010900031142946123	0.0192080378250591	0.033152329236924835	0.06589673913043478	145	0.049252717391304345	0.9890999688570539	0.9701012992424828	0.9379401815768275	0.8761329821115066	0.8299368794183545	2605	3138.792918596008	206	2811	0.8955672046237982	0.031446540880503145	Kitsap                                  	0.12386701788849341	0.04619610269315211
Kittitas	385	424	544	480	396	384	5	5	32	34	35	38	0.012987012987012988	0.01179245283018868	0.058823529411764705	0.07083333333333333	0.08838383838383838	0.09895833333333333	30	0.078125	0.9411764705882353	0.8745098039215686	0.7972172707466826	0.7183259783290421	0.6560433790519576	316	481.67546551060195	15	331	0.6871846786904999	0.0770509977827051	Kittitas                                	0.2816740216709579	0.06228259927708446
Klickitat	241	268	261	260	271	239	4	8	5	7	16	25	0.016597510373443983	0.029850746268656716	0.019157088122605363	0.026923076923076925	0.05904059040590406	0.10460251046025104	13	0.05439330543933055	0.9808429118773946	0.9544356027114648	0.898085161222965	0.8041431987519435	0.7552933782670125	201	266.1217558416647	6	207	0.7778394492600577	0.05140640155189137	Klickitat                               	0.1958568012480565	0.04884982048493103
Lewis	961	967	1109	1084	1136	1068	3	7	23	41	85	140	0.003121748178980229	0.007238883143743537	0.020739404869251576	0.03782287822878229	0.07482394366197183	0.13108614232209737	88	0.08239700374531835	0.9792605951307485	0.9422221408868733	0.8717213645000913	0.7574507736480194	0.6856235451124314	840	1225.1621257584632	51	891	0.727250688922829	0.06572663179440527	Lewis                                   	0.24254922635198062	0.07182722853558798
Lincoln	168	162	189	203	143	169	1	1	5	5	6	4	0.005952380952380952	0.006172839506172839	0.026455026455026454	0.024630541871921183	0.04195804195804196	0.023668639053254437	13	0.07692307692307693	0.9735449735449735	0.9495660333098757	0.9097241018423284	0.8881921704377763	0.8182133933729818	152	185.7706085369724	5	157	0.845128307628672	0.028409090909090908	Lincoln                                 	0.11180782956222368	0.0699787770647945
Mason	614	636	675	668	718	668	3	4	23	37	65	103	0.004885993485342019	0.006289308176100629	0.034074074074074076	0.05538922155688623	0.0905292479108635	0.15419161676646706	237	0.35479041916167664	0.965925925925926	0.9124240408072745	0.8298229786172009	0.7018712319142493	0.4074579895006615	328	804.9909645948113	45	373	0.46335923806020346	0.08354708684499816	Mason                                   	0.29812876808575073	0.2944132424135878
Okanogan	467	525	524	480	543	452	5	8	12	13	46	39	0.010706638115631691	0.015238095238095238	0.022900763358778626	0.027083333333333334	0.0847145488029466	0.08628318584070796	55	0.12168141592920353	0.9770992366412213	0.9506361323155216	0.8701034212906339	0.7950281260907783	0.6891527097832897	358	519.4784768568585	24	382	0.7353528914447394	0.05502751375687844	Okanogan                                	0.20497187390922167	0.10587541630748865
Pacific	244	206	290	297	322	272	1	1	14	42	47	48	0.004098360655737705	0.0048543689320388345	0.04827586206896552	0.1414141414141414	0.14596273291925466	0.17647058823529413	9	0.03308823529411765	0.9517241379310345	0.8171368861024033	0.6978653530377668	0.5747126436781609	0.5516215106732347	215	389.76000000000005	12	227	0.5824096880131362	0.12785774767146485	Pacific                                 	0.4252873563218391	0.023091133004926157
Pend Oreille	119	151	161	164	154	135	0	0	0	8	8	8	0.0	0.0	0.0	0.04878048780487805	0.05194805194805195	0.05925925925925926	8	0.05925925925925926	1.0	0.9512195121951219	0.901805511561609	0.8483651849505508	0.7949248583394924	119	149.6996838777661	1	120	0.8016048991658746	0.03908794788273615	Pend Oreille                            	0.1516348150494492	0.05344032661105835
Pierce	10192	10242	11503	10367	9710	8061	110	128	444	508	591	801	0.010792778649921507	0.012497559070494045	0.03859862644527515	0.04900163981865535	0.06086508753861998	0.09936732415333085	567	0.07033866765909937	0.9614013735547249	0.9142911297266357	0.8586427200800403	0.7733216905819492	0.7129259056563342	6693	9388.072374559439	478	7171	0.7638415761932725	0.05913069801468177	Pierce                                  	0.22667830941805078	0.06039578492561504
San Juan	140	131	142	161	131	135	1	1	2	2	3	11	0.007142857142857143	0.007633587786259542	0.014084507042253521	0.012422360248447204	0.022900763358778626	0.08148148148148149	10	0.07407407407407407	0.9859154929577465	0.9736680955296999	0.9513703528839815	0.8738512870934348	0.8033794091020289	114	141.9005748820755	12	126	0.887945662691716	0.03163444639718805	San Juan                                	0.12614871290656515	0.07047187799140597
Skagit	1522	1483	1597	1697	1750	1392	21	40	101	218	283	278	0.013797634691195795	0.026972353337828724	0.06324358171571696	0.12846199175014733	0.16171428571428573	0.1997126436781609	112	0.08045977011494253	0.936756418284283	0.81641882300675	0.6843922362005156	0.5477104533961022	0.49264441140295734	1002	2033.9213777874695	96	1098	0.5398438759685101	0.13673088875077688	Skagit                                  	0.45228954660389775	0.05506604199314491
Skamania	93	91	90	99	85	92	2	1	0	5	2	15	0.021505376344086023	0.01098901098901099	0.0	0.050505050505050504	0.023529411764705882	0.16304347826086957	1	0.010869565217391304	1.0	0.9494949494949495	0.9271538918597741	0.7759874964478544	0.7659097367537264	76	99.22840297359653	6	82	0.8263762949184943	0.060109289617486336	Skamania                                	0.22401250355214564	0.010077759694127941
Snohomish	8192	8460	9254	9058	8873	7365	47	75	181	317	565	759	0.0057373046875	0.008865248226950355	0.019559109574238166	0.03499668801059837	0.06367632142454638	0.10305498981670061	713	0.0968092328581127	0.9804408904257619	0.9461287064706982	0.8858827108484798	0.7945880771031986	0.7088264514636919	5893	8313.741661067026	407	6300	0.7577815449213064	0.05273516642547033	Snohomish                               	0.20541192289680144	0.08576162563950662
Spokane	5581	5835	6189	6031	6095	5591	146	174	147	214	445	578	0.02616018634653288	0.02982005141388175	0.02375181774115366	0.03548333609683303	0.07301066447908121	0.10338043283849042	503	0.08996601681273475	0.9762481822588464	0.9416076398938333	0.8728602404266051	0.7826235709637939	0.7040958118984062	4510	6405.378250780942	158	4668	0.7287625831356452	0.057893415878858864	Spokane                                 	0.21737642903620613	0.07852775906538767
Stevens	506	545	563	567	644	617	6	5	10	31	49	95	0.011857707509881422	0.009174311926605505	0.017761989342806393	0.054673721340388004	0.07608695652173914	0.1539708265802269	84	0.13614262560777957	0.9822380106571936	0.9285354033725851	0.8578859705072798	0.7257965585166938	0.6090017100197546	438	719.2098031806714	34	472	0.6562758153637538	0.07737348389795065	Stevens                                 	0.2742034414833062	0.11679484849693922
Thurston	2956	3011	3368	3343	3246	2888	5	13	57	70	178	348	0.0016914749661705007	0.004317502490866822	0.016923990498812352	0.020939276099311996	0.05483672211953173	0.12049861495844875	237	0.08206371191135733	0.9830760095011877	0.9624911095116324	0.9097112519968232	0.8000923061190898	0.7254380240127023	2303	3174.633702354255	226	2529	0.7966273394390465	0.05083690151810043	Thurston                                	0.19990769388091023	0.07465428210638747
